,ID,temp,pressure,humidity,wind_speed,rain_1h,snow_3h,clouds_all,weather_desc,weather_map_main
0,2015-01- Barcelona,0.3480791261864798,0.06740214039722152,0.6456897106825482,0.39033879072783273,0.06201624921878756,0.0,0.2923243965589242,0.3333333333333333,0.3333333333333333
1,2015-01-Bilbao,0.15678349242180198,0.06778318488512254,0.8817567056001568,0.2770951531852813,0.3648863035430989,0.09075519608765166,0.7333947618701218,0.6666666666666666,0.6666666666666666
2,2015-01-Madrid,0.06322008035200723,0.06416388545366451,0.7722045340910979,0.3676446749878424,0.023941156675159843,0.0,0.3091660537284159,0.3333333333333333,0.3333333333333333
3,2015-01-Seville,0.25891520885936736,0.06834700608649572,0.8410134836042858,0.5035824282703841,0.03865198788519783,0.0,0.31801122417913424,0.3333333333333333,0.3333333333333333
4,2015-01-Valencia,0.2691114634101881,0.06731335700764016,0.6429089019838395,0.7975339786179219,0.009794056751917902,0.0,0.22540918408701457,0.3333333333333333,0.3333333333333333
5,2015-02- Barcelona,0.29632032989125145,1.0,0.5293435795244802,0.5125628140703518,0.23248882265275708,0.0,0.3916311701327988,0.3333333333333333,0.6666666666666666
6,2015-02-Bilbao,0.1475399044508709,0.06751123600323264,0.9210726826722814,0.3100502512562814,0.5215030870768576,1.0,1.0,0.6666666666666666,1.0
7,2015-02-Madrid,0.20861732022849264,0.06331293273163534,0.7704682727946869,0.6143216080402011,0.03225463061528635,0.0,0.5072872295999332,0.6666666666666666,0.6666666666666666
8,2015-02-Seville,0.3067324968730548,0.06803226601036205,0.7902790581922328,0.5474874371859296,0.026186927826272084,0.0,0.3373423536289986,0.3333333333333333,0.3333333333333333
9,2015-02-Valencia,0.2965438060989205,0.0671768936301371,0.6156804070871591,1.0,0.02682563338301043,0.007496876301541026,0.46439906456193103,0.3333333333333333,0.6666666666666666
10,2015-03- Barcelona,0.37908155824024975,0.0674873412324835,0.7598145421871115,0.6867239422921058,0.25123792125378586,0.0,0.4710194712296215,0.6666666666666666,0.6666666666666666
11,2015-03-Bilbao,0.24434796595158495,0.06776600886184181,0.8795162013348248,0.1840697430625537,0.3832852274482352,0.05939328779002469,0.7831429599506022,0.3333333333333333,1.0
12,2015-03-Madrid,0.30895248411985343,0.06687826401843552,0.7039310104454857,0.418360983923656,0.12910964330773256,0.0,0.38319597290404084,0.3333333333333333,0.3333333333333333
13,2015-03-Seville,0.44468263855599316,0.06756720032258799,0.7020128341002274,0.40372831901442696,0.14681986442959472,0.0,0.2677314279709993,0.3333333333333333,0.3333333333333333
14,2015-03-Valencia,0.3709005529393566,0.06741342492373457,0.6703850265208908,0.43585897184441724,0.3468919051735723,0.0,0.44987898410724264,0.3333333333333333,0.6666666666666666
15,2015-04- Barcelona,0.4339950519828994,0.06760434325724975,0.8260971198704481,0.44626465661641546,0.044709388971684055,0.0,0.3545700047328712,0.3333333333333333,0.6666666666666666
16,2015-04-Bilbao,0.37679791288864084,0.06753221782707883,0.7377635510710667,0.1962814070351759,0.14098360655737704,0.0,0.6120688215150756,0.6666666666666666,0.6666666666666666
17,2015-04-Madrid,0.3996009994502203,0.06634463214075682,0.6482416382968057,0.4929313232830821,0.08375558867362146,0.0,0.4573317742698851,0.6666666666666666,0.6666666666666666
18,2015-04-Seville,0.5411316742842607,0.06750434282026531,0.6741871484150096,0.4066331658291457,0.11117734724292101,0.0,0.5117430886160528,0.6666666666666666,0.6666666666666666
19,2015-04-Valencia,0.426315983818425,0.06697324574325417,0.6496704804570775,0.3867001675041876,0.04709388971684053,0.0,0.4003674935271027,0.6666666666666666,0.6666666666666666
20,2015-05- Barcelona,0.5495949345359841,0.06752580179761744,0.8848507809264563,0.5033554871129843,0.03201769145714148,0.0,0.29089106403386117,0.3333333333333333,0.3333333333333333
21,2015-05-Bilbao,0.4540295051956429,0.06752473344858594,0.7475066938758589,0.21877127573350624,0.36430940820152874,0.0,0.718401349272422,0.6666666666666666,1.0
22,2015-05-Madrid,0.5944879061705821,0.06377678698791833,0.47216137103279526,0.5510131301669638,0.006634296428056343,0.0,0.2353682883261532,0.3333333333333333,0.3333333333333333
23,2015-05-Seville,0.714411212302571,0.067711961616356,0.48932938191411995,0.469087372345599,0.006634296428056343,0.0,0.203589797474425,0.3333333333333333,0.3333333333333333
24,2015-05-Valencia,0.5855941710119202,0.06566010827227774,0.5650794650132981,0.34903550008105044,0.01442238353925292,0.0,0.23700907687458073,0.3333333333333333,0.3333333333333333
25,2015-06- Barcelona,0.6923986939075777,0.0673934687707077,0.7942713983651589,0.4932270045881582,0.22510205404004405,0.0,0.20496388613510835,0.3333333333333333,0.3333333333333333
26,2015-06-Bilbao,0.546869691959267,0.06736091993042288,0.8094320103179704,0.15407035175879397,0.1427719821162444,0.0,0.5397867423926056,0.3333333333333333,1.0
27,2015-06-Madrid,0.7227788311161705,0.06534930329407433,0.42644948562714274,0.3956847951669706,0.023481717864352623,0.0,0.2172950079507146,0.3333333333333333,0.3333333333333333
28,2015-06-Seville,0.8230437177414721,0.06752513407947275,0.4732296940916252,0.47463986599664987,0.009538002980625931,0.0,0.14335588407249647,0.3333333333333333,0.3333333333333333
29,2015-06-Valencia,0.6902374408575426,0.06639598644396699,0.6193872640258726,0.3309066106154039,0.051124752818590524,0.0,0.18402347109250664,0.3333333333333333,0.3333333333333333
30,2015-07- Barcelona,0.8016906299490428,0.06724542356555836,0.7013402423629246,0.5819497487437186,0.08154992548435172,0.0,0.3106589827111,0.6666666666666666,0.6666666666666666
31,2015-07-Bilbao,0.6479559759100524,0.06747387360221864,0.7929729574183294,0.32442842484674683,0.03342670547202348,0.0,0.6579594663910028,1.0,0.6666666666666666
32,2015-07-Madrid,0.9177624049719071,0.06732820490813966,0.2944313039198261,0.4385417017975785,0.001152241970813871,0.0,0.055561254433212984,0.3333333333333333,0.3333333333333333
33,2015-07-Seville,1.0,0.06713668069115131,0.41894068025473236,0.41227825876369806,0.006033074174492306,0.0,0.01408792272573129,0.3333333333333333,0.3333333333333333
34,2015-07-Valencia,0.8323318716613467,0.06725064965023768,0.6807831932688095,0.4051355975588398,0.010643951047414326,0.0,0.26799172131934923,0.6666666666666666,0.6666666666666666
35,2015-08- Barcelona,0.733717900129702,0.06725877420817283,0.7418977720677665,0.5397626430022453,0.1640929701620319,0.0,0.3717806554108446,0.6666666666666666,0.6666666666666666
36,2015-08-Bilbao,0.6505791469901614,0.06732754236966537,0.7680866586741134,0.34274497487437183,0.030737704918032786,0.0,0.4826458489935689,0.6666666666666666,0.6666666666666666
37,2015-08-Madrid,0.7848272149454187,0.06733011706010072,0.37785788388529956,0.47326175111482344,0.004602789642125114,0.0,0.10598914581938047,0.3333333333333333,0.3333333333333333
38,2015-08-Seville,0.9599992796636095,0.06708966049472544,0.47670936957383686,0.4389949748743719,0.0020164234489242743,0.0,0.0753184598231928,0.3333333333333333,0.3333333333333333
39,2015-08-Valencia,0.7812622513262532,0.06723978272451216,0.6678162224803861,0.4454421640914855,0.04097266300422421,0.0,0.3972489503251475,0.6666666666666666,0.6666666666666666
40,2015-09- Barcelona,0.6013220201260636,0.06727930354686149,0.7333641188064695,0.5511590650801692,0.20203283561482518,0.0,0.4541526336163726,0.6666666666666666,0.6666666666666666
41,2015-09-Bilbao,0.5168489971419159,0.06739666347320698,0.8085450830364276,0.2765829145728643,0.04292101341281669,0.0,0.5914259464748065,1.0,0.6666666666666666
42,2015-09-Madrid,0.5256582555416903,0.06734205680086329,0.46446431273185573,0.42304082395448317,0.013893165498639011,0.0,0.182255805590126,0.3333333333333333,0.3333333333333333
43,2015-09-Seville,0.8267290268908681,0.06717466243545048,0.5935774671005842,0.46172311626532114,0.007926589344364231,0.0,0.16394479919079216,0.3333333333333333,0.3333333333333333
44,2015-09-Valencia,0.6520545807771411,0.0672659747260629,0.6789502429962907,0.42187669650190013,0.03596566913400844,0.0,0.3195777757572267,0.6666666666666666,0.6666666666666666
45,2015-10- Barcelona,0.5323363103963571,0.0672634899184105,0.7730149450064292,0.5056381243968185,0.06992429999703911,0.0,0.46411976616260764,0.6666666666666666,0.6666666666666666
46,2015-10-Bilbao,0.44842724952037977,0.06727408973453662,0.7948532702674163,0.29652851413028447,0.08578577385916836,0.0,0.5618881014392475,0.6666666666666666,0.6666666666666666
47,2015-10-Madrid,0.46840204485217485,0.06731413407740282,0.6955003805435165,0.3565989949748744,0.022318926974664678,0.0,0.3865043013446922,0.3333333333333333,0.6666666666666666
48,2015-10-Seville,0.7311889064271997,0.06720663115302085,0.726539515468733,0.36716573883538356,0.06308672703167537,0.0,0.30242628713063957,0.3333333333333333,0.6666666666666666
49,2015-10-Valencia,0.552870722842911,0.06726716466502486,0.7403551361535231,0.3333881202257939,0.02761673785275069,0.0,0.37781791873538517,0.6666666666666666,0.6666666666666666
50,2015-11- Barcelona,0.4322622373371161,0.0677413811668328,0.7531147575504089,0.6363228886816353,0.030020930434172338,0.0,0.27625870119125373,0.6666666666666666,0.6666666666666666
51,2015-11-Bilbao,0.3449185423453437,0.06786646767775664,0.8394326027809301,0.32890854271356784,0.0763994038748137,0.0,0.5713281550154515,0.6666666666666666,0.6666666666666666
52,2015-11-Madrid,0.32946567838020535,0.06787259206991492,0.7517934851542643,0.2971565647165871,0.0259056871078729,0.0,0.22708432794088482,0.3333333333333333,0.3333333333333333
53,2015-11-Seville,0.5785574521925729,0.06779766958401191,0.7230085351264514,0.36227740644972434,0.021133092595769662,0.0,0.10909984358009406,0.3333333333333333,0.3333333333333333
54,2015-11-Valencia,0.44422011580809895,0.06776202309064083,0.7316004176807056,0.3269310541627807,0.03299329978409039,0.0,0.1822743832903812,0.3333333333333333,0.3333333333333333
55,2015-12- Barcelona,0.3547370901592962,0.06818333728541064,0.8228490176508388,0.5212640383123672,0.010658238230028306,0.0,0.36427465152297367,0.6666666666666666,0.6666666666666666
56,2015-12-Bilbao,0.32476430863154093,0.06800724474186984,0.6990450408571572,0.4119798994974874,0.014879284649776453,0.0,0.23279311784849246,0.3333333333333333,0.3333333333333333
57,2015-12-Madrid,0.22385845726473924,0.06818824559299644,0.800857257455555,0.19341567651340816,0.010601318399694375,0.0,0.3716399281561083,0.3333333333333333,0.3333333333333333
58,2015-12-Seville,0.48883619027300257,0.0680845794476391,0.7314826452371148,0.2938386712679865,0.012066148348984613,0.0,0.15000820118358676,0.3333333333333333,0.3333333333333333
59,2015-12-Valencia,0.3431523511750118,0.06818648664451311,0.8079643781277965,0.19675798346571569,0.011249459160617276,0.0,0.32998709461880626,0.3333333333333333,0.6666666666666666
60,2016-01- Barcelona,0.35231403384358445,0.06750477934162481,0.7132251404820826,0.6783231594212674,0.010946298722731774,0.0,0.325061589919601,0.6666666666666666,0.6666666666666666
61,2016-01-Bilbao,0.27628633949381165,0.06747894031638554,0.7813507210329533,0.4568594953660121,0.08436980209115683,0.0,0.598155877108719,1.0,0.6666666666666666
62,2016-01-Madrid,0.24310236275631095,0.06766660320235203,0.8448405653093236,0.5082846137301292,0.04898896472539388,0.0,0.6528229372118396,1.0,0.6666666666666666
63,2016-01-Seville,0.46006870239324116,0.0678091470923099,0.8485730491296648,0.3890569664755098,0.04022123208133014,0.0,0.485034845732809,0.6666666666666666,0.6666666666666666
64,2016-01-Valencia,0.37172023136274684,0.06761865913427183,0.6527677502564277,0.6152374777111363,0.012114802172972452,0.0,0.3150691205750573,0.3333333333333333,0.6666666666666666
65,2016-02- Barcelona,0.3623387075820444,0.06725933416685333,0.6966389499796163,0.7182541113025673,0.026171349641961394,0.0,0.2744712187788378,0.6666666666666666,0.6666666666666666
66,2016-02-Bilbao,0.23429389876397594,0.06742871651064662,0.8292410579996449,0.4884001597947899,0.15414450423710319,0.0035287946619173673,0.7293285764658068,1.0,0.6666666666666666
67,2016-02-Madrid,0.22397241606482007,0.06749095072599706,0.7335380585835187,0.6997386934673366,0.030351288056206085,0.0,0.44552242545727894,0.6666666666666666,0.6666666666666666
68,2016-02-Seville,0.46393121131707077,0.06766716017401259,0.7538643765630383,0.5655092363224574,0.02871476249449004,0.0,0.3972910880466966,0.6666666666666666,0.6666666666666666
69,2016-02-Valencia,0.3885491652431721,0.06737985856598412,0.5613022760163923,0.7493675272916306,0.007091834112749883,0.0,0.2134572903976476,0.3333333333333333,0.3333333333333333
70,2016-03- Barcelona,0.3652164113204142,0.06713207096452688,0.7217664518373526,0.6199287149069709,0.021085020048018967,0.0,0.3256721971677189,0.6666666666666666,0.6666666666666666
71,2016-03-Bilbao,0.24794488093397618,0.06734951746816671,0.8077627826970241,0.4258103265330637,0.1125750351796985,0.0006789557029413929,0.8184337734670606,1.0,0.6666666666666666
72,2016-03-Madrid,0.26867270424805834,0.06727250358804028,0.6364700520196108,0.5191565303151271,0.03982657452858158,0.0013066206837493727,0.30449820507356506,0.3333333333333333,0.3333333333333333
73,2016-03-Seville,0.5095032781639,0.06740165607899391,0.7037305113866823,0.3863155778894472,0.028614008941877794,0.0,0.22143689969097136,0.3333333333333333,0.3333333333333333
74,2016-03-Valencia,0.3986192447614242,0.06719053854802842,0.5754570490073655,0.5178493001199025,0.017835809863234818,0.0,0.2986128977867763,0.3333333333333333,0.6666666666666666
75,2016-04- Barcelona,0.43448530520694834,0.06711919441896493,0.7544520762683697,0.6539511349852712,0.0577213628655121,0.0,0.45620992059720583,0.6666666666666666,0.6666666666666666
76,2016-04-Bilbao,0.3272753225105653,0.06713216610561301,0.7468333192391291,0.39003246686105425,0.07035749112251845,0.0,0.7270240070336584,1.0,0.6666666666666666
77,2016-04-Madrid,0.3620689338002476,0.0671370679062705,0.6882891993011712,0.4792331221324011,0.067647249400635,0.0,0.5083012865904808,0.6666666666666666,0.6666666666666666
78,2016-04-Seville,0.6122560471030525,0.06716933422914889,0.7179453812754562,0.4221105527638191,0.041270205204631434,0.0,0.3164234913170017,0.3333333333333333,0.6666666666666666
79,2016-04-Valencia,0.4892045041085593,0.06710600813380932,0.6160313603214986,0.49006571318129105,0.045397225725094574,0.0,0.378833143804329,0.6666666666666666,0.6666666666666666
80,2016-05- Barcelona,0.5170794729049998,0.06716659922761037,0.7548857668106578,0.6506305848307686,0.09575115832690623,0.0,0.3748849957800642,0.6666666666666666,0.6666666666666666
81,2016-05-Bilbao,0.4750465671592802,0.06724050563810695,0.7612085038638023,0.4340758912673604,0.0647758076440147,0.0,0.6142587225456754,1.0,0.6666666666666666
82,2016-05-Madrid,0.4842653407872048,0.06723041600884903,0.6200811196812072,0.4419877163595757,0.04967709885742673,0.0,0.3839193741473872,0.3333333333333333,0.6666666666666666
83,2016-05-Seville,0.7468031579732798,0.06717167005555305,0.6388710815224724,0.4838252514235626,0.08058405980302467,0.0,0.23145552860113683,0.3333333333333333,0.3333333333333333
84,2016-05-Valencia,0.5464948475259471,0.06719644968902895,0.6245843457364362,0.48827314140797445,0.04683681570459569,0.0,0.32231399152766627,0.6666666666666666,0.6666666666666666
85,2016-06- Barcelona,0.6723739301861866,0.06686652954555229,0.823013084316594,0.501608040201005,1.0,0.0,0.23578885826442833,0.6666666666666666,0.6666666666666666
86,2016-06-Bilbao,0.5698820804817931,0.06687326477445575,0.7939152106270118,0.23259867803749038,0.05728738304753541,0.0,0.671943407937569,1.0,0.6666666666666666
87,2016-06-Madrid,0.7217388310361595,0.06730496502658918,0.3767760491148638,0.4473670290510725,0.00951158191973777,0.0,0.10789928308222588,0.3333333333333333,0.3333333333333333
88,2016-06-Seville,0.8296458434194655,0.06749974298415748,0.4797231450972171,0.4586934673366834,0.0,0.0,0.06846237367410006,0.3333333333333333,0.3333333333333333
89,2016-06-Valencia,0.6929635381194252,0.06728713855925313,0.6076398858217538,0.2954773869346734,0.008047690014903129,0.0,0.17204265152147888,0.3333333333333333,0.3333333333333333
90,2016-07- Barcelona,0.7669120354596991,0.06747307363799109,0.7941392495563693,0.6109049922509745,0.26703861482473407,0.0,0.21275908176574865,0.6666666666666666,0.6666666666666666
91,2016-07-Bilbao,0.6221415031767358,0.06717919834150261,0.801260850875695,0.2357996880956507,0.042408693624069536,0.0,0.736508603243239,1.0,0.6666666666666666
92,2016-07-Madrid,0.8347038192092237,0.06651877205695697,0.3915314256026032,0.38890829988870523,0.006049270346772821,0.0,0.04203821013387504,0.3333333333333333,0.3333333333333333
93,2016-07-Seville,0.9371715385840091,0.06733122783398986,0.5063234027426478,0.3859620248895484,0.0014403024635173387,0.0,0.03815833948531848,0.3333333333333333,0.3333333333333333
94,2016-07-Valencia,0.7667149433398706,0.06696910292312092,0.6408706199088431,0.38148808558923647,0.006634296428056344,0.0,0.14904772296807603,0.3333333333333333,0.3333333333333333
95,2016-08- Barcelona,0.7654832495870034,0.06747407589867573,0.8106203542928498,0.4261954935970174,0.01846065093024374,0.0,0.2603384496838317,0.3333333333333333,0.6666666666666666
96,2016-08-Bilbao,0.6760738505609288,0.06699408269210885,0.7724532068197044,0.2166645307072274,0.033126956660898786,0.0,0.533369208235308,0.5,0.6666666666666666
97,2016-08-Madrid,0.8309442710813506,0.06736697390826803,0.31340518747630336,0.41076349489382397,0.01413393586846786,0.0,0.08058723525782473,0.3333333333333333,0.3333333333333333
98,2016-08-Seville,0.9169980586980464,0.06754592237104398,0.48750853227519153,0.3810342032744367,0.0,0.0,0.04837497272088005,0.3333333333333333,0.3333333333333333
99,2016-08-Valencia,0.768305022900428,0.06939202949747288,0.676562010951597,0.28662668179607714,0.008076534781981635,0.0,0.248626614182987,0.3333333333333333,0.3333333333333333
100,2016-09- Barcelona,0.6972101305254432,0.06740382111047216,0.7583896523834714,0.48828547663075983,0.08895394708675415,0.0,0.28658188173732896,0.6666666666666666,0.6666666666666666
101,2016-09-Bilbao,0.6127429118152795,0.06711427759210215,0.811492205803786,0.2584210059796949,0.0949270717271251,0.0,0.5794448635617385,0.6666666666666666,0.6666666666666666
102,2016-09-Madrid,0.6876268284118009,0.06740395451898415,0.40521730103441916,0.33347902949651304,0.0029723693499180536,0.0,0.16905905322987805,0.3333333333333333,0.3333333333333333
103,2016-09-Seville,0.8144888164898441,0.06755816677214344,0.5538902582496927,0.35408108503683466,0.0038694394893662755,0.0,0.1114741177357793,0.3333333333333333,0.3333333333333333
104,2016-09-Valencia,0.6859960633057295,0.06742008747554261,0.6486846478448017,0.31801727082012005,0.03720614893621419,0.0,0.29666750187922825,0.6666666666666666,0.6666666666666666
105,2016-10- Barcelona,0.575387427255249,0.0676279191152285,1.0,0.38822839027351524,0.10197341441702758,0.0,0.5292068227337012,0.3333333333333333,0.6666666666666666
106,2016-10-Bilbao,0.41056200391856384,0.06564034536872271,0.8319820620445442,0.16499139995278406,0.050698646715810314,0.0,0.5264193428502723,0.3333333333333333,0.6666666666666666
107,2016-10-Madrid,0.441987686763593,0.0639871605669992,0.7345811514745493,0.26833766146167076,0.05300313065743806,0.0,0.44230525393544873,0.3333333333333333,0.3333333333333333
108,2016-10-Seville,0.5881609244713527,0.06776172803889172,0.7600935179994806,0.33904826144143535,0.05271507016473459,0.0,0.40505096197989104,0.3333333333333333,0.6666666666666666
109,2016-10-Valencia,0.5254823403861499,0.0657677528023502,0.8174621621252103,0.20918552494013692,0.04925834425229298,0.0,0.5243098986141638,0.3333333333333333,0.6666666666666666
110,2016-11- Barcelona,0.4042124936825501,0.06726982082810576,0.8151256144173933,0.40673000630683787,0.05126193909627905,0.0,0.3765232907645441,0.3333333333333333,0.6666666666666666
111,2016-11-Bilbao,0.2898069062829021,0.06727851715214815,0.8457787714318071,0.3203944249549635,0.07895846807074769,0.0,0.6480997338350912,0.6666666666666666,0.6666666666666666
112,2016-11-Madrid,0.2744189598875445,0.06718658043494306,0.8206397663603829,0.3138072496477425,0.10623749597837381,0.0,0.5491636579325816,0.3333333333333333,0.6666666666666666
113,2016-11-Seville,0.5574135122715748,0.06731604927109995,0.7859498952751888,0.39850867239422927,0.05220902841209557,0.0,0.2981331652131274,0.3333333333333333,0.3333333333333333
114,2016-11-Valencia,0.4298259086171777,0.06721496098925057,0.7111607280730247,0.42510098174797695,0.0441489988101861,0.0,0.34413670540733,0.6666666666666666,0.6666666666666666
115,2016-12- Barcelona,0.2963968916934035,0.06801798712152851,0.8522942071124218,0.2933866117737281,0.0387840482645934,0.0,0.32169301946783213,0.3333333333333333,0.3333333333333333
116,2016-12-Bilbao,0.24422454409469613,0.06805430582046637,0.8340355367799971,0.25644626534861426,0.021382278856931763,0.0,0.4668097386799521,0.3333333333333333,0.6666666666666666
117,2016-12-Madrid,0.21422548310168088,0.06797112550114706,0.8452738786104639,0.2471339749595435,0.040530739058107765,0.0,0.5018070319235229,0.3333333333333333,0.6666666666666666
118,2016-12-Seville,0.4833405295057591,0.0678250386516048,0.8424291197471006,0.3957830389058696,0.046460890807688164,0.0,0.19779813859534467,0.3333333333333333,0.3333333333333333
119,2016-12-Valencia,0.35387508976602466,0.06799569731330474,0.8403289536648392,0.33814232452585513,0.03576751117734724,0.0,0.44065545326446875,0.6666666666666666,0.6666666666666666
